# CIE standard illuminant D65 paired with a Rayleigh-scattered sky.
# Generated by scripts/make_d65_sun_sky.py -- do not edit by hand.
#
# Column 2 is D65 exactly as published (see assets/luts/README.md for its
# DOI). Column 3 is D65 * (lambda/560)^-4, a single-scattering sky and
# nothing more: no ozone Chappuis band, no multiple scattering, no angular
# variation. Use the NN atmosphere if those matter.
#
# Exponent 4 is pure Rayleigh and renders BLUER than a photograph, because a
# real clear sky also carries aerosol scattering, which is nearly
# wavelength-neutral and dilutes the blue. This file uses 4.
#
# The sky carries 8% of the beam's luminance.
#
# Usage:
#   solar_lut = "assets/luts/D65_sun_rayleigh_sky.csv"
#   solar_lut_columns = [2, 3]
#   solar_lut_normalise = "unit_luminance"
#
# wavelength_nm  direct(D65)  diffuse(Rayleigh sky)
584.0	92.947000	5.805314
585.0	92.236800	5.721666
586.0	91.526600	5.638955
587.0	90.816300	5.557163
588.0	90.106100	5.476293
589.0	89.395800	5.396320
590.0	88.685600	5.317247
591.0	88.817700	5.289217
592.0	88.949700	5.261377
593.0	89.081800	5.233738
594.0	89.213800	5.206286
595.0	89.345900	5.179031
596.0	89.478000	5.151966
597.0	89.610000	5.125083
598.0	89.742100	5.098392
599.0	89.874100	5.071881
600.0	90.006200	5.045558
601.0	89.965500	5.009794
602.0	89.924800	4.974338
603.0	89.884100	4.939186
604.0	89.843400	4.904336
605.0	89.802600	4.869778
606.0	89.761900	4.835521
607.0	89.721200	4.801557
608.0	89.680500	4.767882
609.0	89.639800	4.734493
610.0	89.599100	4.701388
611.0	89.409100	4.660780
612.0	89.219000	4.620547
613.0	89.029000	4.580695
614.0	88.838900	4.541208
615.0	88.648900	4.502095
616.0	88.458900	4.463345
617.0	88.268800	4.424950
618.0	88.078800	4.386915
619.0	87.888700	4.349228
620.0	87.698700	4.311895
621.0	87.257700	4.262644
622.0	86.816700	4.213893
623.0	86.375700	4.165634
624.0	85.934700	4.117864
625.0	85.493600	4.070571
626.0	85.052600	4.023759
627.0	84.611600	3.977420
628.0	84.170600	3.931548
629.0	83.729600	3.886138
630.0	83.288600	3.841184
631.0	83.329700	3.818776
632.0	83.370700	3.796530
633.0	83.411800	3.774456
634.0	83.452800	3.752543
635.0	83.493900	3.730797
636.0	83.535000	3.709213
637.0	83.576000	3.687785
638.0	83.617100	3.666521
639.0	83.658100	3.645409
640.0	83.699200	3.624459
641.0	83.332000	3.586092
642.0	82.964700	3.548093
643.0	82.597500	3.510466
644.0	82.230200	3.473199
645.0	81.863000	3.436296
646.0	81.495800	3.399749
647.0	81.128500	3.363551
648.0	80.761300	3.327707
649.0	80.394000	3.292203
650.0	80.026800	3.257045
651.0	80.045600	3.237839
652.0	80.064400	3.218777
653.0	80.083100	3.199852
654.0	80.101900	3.181073
655.0	80.120700	3.162433
656.0	80.139500	3.143931
657.0	80.158300	3.125567
658.0	80.177000	3.107334
659.0	80.195800	3.089240
660.0	80.214600	3.071280
661.0	80.420900	3.060588
662.0	80.627200	3.049941
663.0	80.833600	3.039342
664.0	81.039900	3.028784
665.0	81.246200	3.018271
666.0	81.452500	3.007802
667.0	81.658800	2.997377
668.0	81.865200	2.987000
669.0	82.071500	2.976663
670.0	82.277800	2.966369
671.0	81.878400	2.934412
672.0	81.479100	2.902758
673.0	81.079700	2.871400
674.0	80.680400	2.840339
675.0	80.281000	2.809567
676.0	79.881600	2.779084
677.0	79.482300	2.748891
678.0	79.082900	2.718977
679.0	78.683600	2.689347
680.0	78.284200	2.659991
681.0	77.427900	2.615476
682.0	76.571600	2.571414
683.0	75.715300	2.527799
684.0	74.859000	2.484628
685.0	74.002700	2.441895
686.0	73.146500	2.399600
687.0	72.290200	2.357731
688.0	71.433900	2.316287
689.0	70.577600	2.275264
690.0	69.721300	2.234657
691.0	69.910100	2.227766
692.0	70.098900	2.220898
693.0	70.287600	2.214051
694.0	70.476400	2.207230
695.0	70.665200	2.200433
696.0	70.854000	2.193659
697.0	71.042800	2.186909
698.0	71.231500	2.180179
699.0	71.420300	2.173475
700.0	71.609100	2.166795
701.0	71.883100	2.162701
702.0	72.157100	2.158601
703.0	72.431100	2.154495
704.0	72.705100	2.150384
705.0	72.979000	2.146264
706.0	73.253000	2.142143
707.0	73.527000	2.138016
708.0	73.801000	2.133885
709.0	74.075000	2.129749
710.0	74.349000	2.125610
711.0	73.074500	2.077443
712.0	71.800000	2.029767
713.0	70.525500	1.982576
714.0	69.251000	1.935864
715.0	67.976500	1.889628
716.0	66.702000	1.843862
717.0	65.427500	1.798562
718.0	64.153000	1.753723
719.0	62.878500	1.709340
720.0	61.604000	1.665408
721.0	62.432200	1.678454
722.0	63.260300	1.691314
723.0	64.088500	1.703996
724.0	64.916600	1.716498
725.0	65.744800	1.728825
726.0	66.573000	1.740978
727.0	67.401100	1.752956
728.0	68.229300	1.764766
729.0	69.057400	1.776404
730.0	69.885600	1.787879
731.0	70.405700	1.791348
732.0	70.925900	1.794743
733.0	71.446000	1.798058
734.0	71.966200	1.801300
735.0	72.486300	1.804464
736.0	73.006400	1.807555
737.0	73.526600	1.810574
738.0	74.046700	1.813519
739.0	74.566900	1.816394
740.0	75.087000	1.819197
741.0	73.937600	1.781699
742.0	72.788100	1.744562
743.0	71.638700	1.707789
744.0	70.489300	1.671372
745.0	69.339800	1.635307
746.0	68.190400	1.599594
747.0	67.041000	1.564227
748.0	65.891600	1.529204
749.0	64.742100	1.494518
750.0	63.592700	1.460172
751.0	61.875200	1.413184
752.0	60.157800	1.366666
753.0	58.440300	1.320609
754.0	56.722900	1.275014
755.0	55.005400	1.229870
756.0	53.288000	1.185179
757.0	51.570500	1.140932
758.0	49.853100	1.097127
759.0	48.135600	1.053758
760.0	46.418200	1.010824
761.0	48.456900	1.049684
762.0	50.495600	1.088117
763.0	52.534400	1.126127
764.0	54.573100	1.163716
765.0	56.611800	1.200889
766.0	58.650500	1.237652
767.0	60.689200	1.274007
768.0	62.728000	1.309961
769.0	64.766700	1.345514
770.0	66.805400	1.380672
771.0	66.463100	1.366485
772.0	66.120900	1.352419
773.0	65.778600	1.338469
774.0	65.436400	1.324638
775.0	65.094100	1.310921
776.0	64.751800	1.297319
777.0	64.409600	1.283832
778.0	64.067300	1.270456
779.0	63.725100	1.257194
780.0	63.382800	1.244041
781.0	63.474900	1.239480
782.0	63.567000	1.234942
783.0	63.659200	1.230427
784.0	63.751300	1.225932
785.0	63.843400	1.221460
786.0	63.935500	1.217009
787.0	64.027600	1.212579
788.0	64.119800	1.208173
789.0	64.211900	1.203786
790.0	64.304000	1.199420
791.0	63.818800	1.184362
792.0	63.333600	1.169433
793.0	62.848400	1.154631
794.0	62.363200	1.139956
795.0	61.877900	1.125405
796.0	61.392700	1.110980
797.0	60.907500	1.096678
798.0	60.422300	1.082499
799.0	59.937100	1.068441
800.0	59.451900	1.054502
801.0	58.702600	1.036022
802.0	57.953300	1.017706
803.0	57.204000	0.999553
804.0	56.454700	0.981562
805.0	55.705400	0.963730
806.0	54.956200	0.946059
807.0	54.206900	0.928543
808.0	53.457600	0.911183
809.0	52.708300	0.893978
810.0	51.959000	0.876925
811.0	52.507200	0.881814
812.0	53.055300	0.886638
813.0	53.603500	0.891400
814.0	54.151600	0.896098
815.0	54.699800	0.900735
816.0	55.248000	0.905311
817.0	55.796100	0.909824
818.0	56.344300	0.914279
819.0	56.892400	0.918672
820.0	57.440600	0.923008
821.0	57.727800	0.923111
822.0	58.015000	0.923198
823.0	58.302200	0.923267
824.0	58.589400	0.923319
825.0	58.876500	0.923353
826.0	59.163700	0.923372
827.0	59.450900	0.923375
828.0	59.738100	0.923362
829.0	60.025300	0.923332
830.0	60.312500	0.923287
